122	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1380941	SENSORS_VALUES	0	0	0	46.20	17.3	15.5	29.76	40.2	14.8	25.48	54.3	15.6	51.69	25.94
1390941	SENSORS_VALUES	0	0	0	46.02	17.2	15.3	29.73	40.2	14.8	25.45	54.5	15.6	51.25	25.94
1400941	SENSORS_VALUES	0	0	0	45.82	17.1	15.0	29.73	40.2	14.8	25.44	54.6	15.7	50.81	25.94
1410942	SENSORS_VALUES	0	0	0	45.59	16.9	14.7	29.68	40.1	14.7	25.44	54.6	15.7	50.44	26.00
1420943	SENSORS_VALUES	0	0	0	45.42	16.8	14.5	29.65	40.1	14.7	25.42	54.6	15.7	50.06	25.94
1430941	SENSORS_VALUES	0	0	0	45.24	16.7	14.2	29.61	40.1	14.6	25.44	54.6	15.7	49.69	25.94
1440941	SENSORS_VALUES	0	0	0	45.01	16.6	13.9	29.61	40.0	14.6	25.42	54.6	15.7	49.31	25.94
1450941	SENSORS_VALUES	0	0	0	44.83	16.4	13.6	29.59	40.0	14.6	25.42	54.6	15.7	49.00	25.94
1460941	SENSORS_VALUES	0	0	0	44.64	16.3	13.4	29.58	40.0	14.6	25.42	54.6	15.7	48.63	25.94
1470942	SENSORS_VALUES	0	0	0	44.44	16.2	13.1	29.52	40.0	14.5	25.40	54.6	15.6	48.31	25.94
1480941	SENSORS_VALUES	0	0	0	44.25	16.1	12.9	29.49	39.9	14.5	25.44	54.7	15.7	48.00	25.88
1490941	SENSORS_VALUES	0	0	0	44.06	16.0	12.7	29.46	40.0	14.5	25.40	54.8	15.7	47.69	25.94
1500941	SENSORS_VALUES	0	0	0	43.89	16.0	12.4	29.41	39.9	14.4	25.40	54.8	15.7	47.38	25.94
1510941	SENSORS_VALUES	0	0	0	43.71	15.9	12.2	29.41	39.9	14.4	25.42	54.8	15.7	47.06	25.88
1520941	SENSORS_VALUES	0	0	0	43.49	15.8	12.0	29.36	39.9	14.4	25.44	54.8	15.7	46.75	25.88
1530943	SENSORS_VALUES	0	0	0	43.31	15.7	11.8	29.35	39.8	14.3	25.44	54.7	15.7	46.44	25.88
1540941	SENSORS_VALUES	0	0	0	43.13	15.6	11.5	29.32	39.8	14.3	25.45	54.7	15.7	46.19	25.88
1550941	SENSORS_VALUES	0	0	0	42.93	15.5	11.2	29.29	39.8	14.3	25.45	54.7	15.7	45.88	25.88
1560942	SENSORS_VALUES	0	0	0	42.77	15.5	11.1	29.28	39.8	14.2	25.50	54.6	15.7	45.63	25.88
1570941	SENSORS_VALUES	0	0	0	42.60	15.4	10.9	29.24	39.7	14.2	25.48	54.6	15.7	45.38	25.88
1580942	SENSORS_VALUES	0	0	0	42.41	15.3	10.6	29.21	39.7	14.1	25.48	54.6	15.7	45.13	25.88
1590941	SENSORS_VALUES	0	0	0	42.24	15.3	10.5	29.18	39.7	14.1	25.51	54.6	15.7	44.88	25.88
1600942	SENSORS_VALUES	0	0	0	42.05	15.2	10.2	29.17	39.7	14.1	25.48	54.6	15.7	44.63	25.88
1610943	SENSORS_VALUES	0	0	0	41.87	15.1	10.0	29.14	39.7	14.1	25.51	54.6	15.7	44.38	25.88
1620941	SENSORS_VALUES	0	0	0	41.69	15.1	9.9	29.11	39.6	14.0	25.51	54.6	15.7	44.13	25.81
1630941	SENSORS_VALUES	0	0	0	41.54	15.0	9.7	29.10	39.6	14.0	25.52	54.7	15.8	43.88	25.81
1640941	SENSORS_VALUES	0	0	0	41.35	14.9	9.4	29.07	39.6	14.0	25.51	54.7	15.8	43.69	25.88
1650941	SENSORS_VALUES	0	0	0	41.17	14.8	9.2	29.04	39.5	13.9	25.51	54.6	15.7	43.44	25.81
