75	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
470941	SENSORS_VALUES	78	0	1	44.47	35.6	25.8	28.75	34.6	11.6	24.76	55.6	15.3	90.13	25.13
480941	SENSORS_VALUES	78	0	1	44.53	34.7	25.4	28.74	34.7	11.7	24.75	55.6	15.3	90.19	25.13
490943	SENSORS_VALUES	78	0	1	44.63	34.2	25.3	28.78	34.8	11.7	24.77	55.6	15.3	90.25	25.13
500941	SENSORS_VALUES	78	0	0	44.70	40.3	28.1	28.75	34.7	11.7	24.76	55.5	15.3	90.31	25.06
510943	SENSORS_VALUES	78	0	1	44.77	35.0	25.8	28.80	34.7	11.7	24.76	55.4	15.3	90.44	25.13
520941	SENSORS_VALUES	78	0	1	44.87	34.2	25.5	28.81	34.8	11.8	24.76	55.5	15.3	90.50	25.13
530942	SENSORS_VALUES	78	0	1	44.93	33.7	25.3	28.81	34.8	11.8	24.77	55.7	15.3	90.50	25.13
540942	SENSORS_VALUES	78	0	0	45.00	39.7	28.2	28.81	34.8	11.8	24.77	55.7	15.4	90.56	25.13
550942	SENSORS_VALUES	78	0	1	45.11	34.5	25.8	28.84	34.8	11.8	24.77	55.6	15.3	90.75	25.13
560942	SENSORS_VALUES	78	0	1	45.17	33.6	25.5	28.84	34.9	11.8	24.79	55.5	15.3	90.81	25.13
570942	SENSORS_VALUES	78	0	1	45.22	33.2	25.3	28.86	34.9	11.9	24.79	55.4	15.3	90.81	25.06
580941	SENSORS_VALUES	78	0	0	45.31	39.2	28.2	28.84	34.9	11.8	24.76	55.4	15.3	90.88	25.13
590942	SENSORS_VALUES	78	0	1	45.37	33.9	25.8	28.86	34.9	11.8	24.77	55.5	15.3	91.00	25.13
600941	SENSORS_VALUES	78	0	1	45.44	33.1	25.4	28.89	34.9	11.9	24.77	55.6	15.3	91.06	25.13
610941	SENSORS_VALUES	78	0	1	45.52	32.7	25.3	28.90	35.0	11.9	24.79	55.5	15.3	91.06	25.13
620942	SENSORS_VALUES	78	0	0	45.61	38.7	28.2	28.93	35.0	12.0	24.79	55.4	15.3	91.13	25.13
630942	SENSORS_VALUES	78	0	1	45.68	33.4	25.8	28.91	35.0	12.0	24.79	55.4	15.3	91.25	25.13
640941	SENSORS_VALUES	78	0	1	45.75	32.6	25.5	28.94	35.1	12.0	24.80	55.3	15.3	91.31	25.13
650952	SENSORS_VALUES	78	0	1	45.80	32.2	25.3	28.98	35.1	12.1	24.80	55.4	15.3	91.31	25.13
660941	SENSORS_VALUES	78	0	1	45.88	31.9	25.2	28.94	35.1	12.0	24.80	55.4	15.3	91.31	25.13
670942	SENSORS_VALUES	78	0	0	45.95	37.9	28.2	28.97	35.2	12.1	24.80	55.4	15.3	91.38	25.13
680942	SENSORS_VALUES	78	0	1	46.03	32.7	25.7	28.98	35.1	12.1	24.79	55.4	15.3	91.50	25.13
690941	SENSORS_VALUES	78	0	1	46.09	32.0	25.4	28.98	35.2	12.1	24.79	55.4	15.3	91.50	25.13
700941	SENSORS_VALUES	78	0	1	46.13	31.5	25.2	28.98	35.2	12.1	24.80	55.5	15.3	91.56	25.13
710943	SENSORS_VALUES	78	0	0	46.19	37.5	28.2	29.00	35.2	12.1	24.82	55.5	15.3	91.56	25.13
720942	SENSORS_VALUES	78	0	1	46.27	32.3	25.7	29.00	35.2	12.1	24.80	55.5	15.3	91.75	25.19
730942	SENSORS_VALUES	78	0	1	46.33	31.5	25.4	29.00	35.2	12.1	24.79	55.5	15.3	91.75	25.13
740943	SENSORS_VALUES	78	0	1	46.39	31.1	25.2	29.03	35.4	12.2	24.79	55.5	15.3	91.75	25.13
750942	SENSORS_VALUES	78	0	0	46.44	37.0	28.2	29.01	35.3	12.2	24.83	55.5	15.4	91.81	25.19
760941	SENSORS_VALUES	78	0	1	46.53	31.8	25.7	29.04	35.2	12.2	24.83	55.5	15.4	92.00	25.13
770943	SENSORS_VALUES	78	0	1	46.56	31.1	25.3	29.05	35.3	12.2	24.82	55.6	15.4	92.00	25.13
780942	SENSORS_VALUES	78	0	0	46.63	36.8	28.3	29.05	35.3	12.2	24.80	55.6	15.4	92.06	25.13
790941	SENSORS_VALUES	78	0	1	46.68	31.6	25.7	29.07	35.2	12.2	24.83	55.6	15.4	92.19	25.13
800943	SENSORS_VALUES	78	0	1	46.74	30.9	25.4	29.08	35.3	12.2	24.85	55.5	15.4	92.25	25.19
810941	SENSORS_VALUES	78	0	1	46.80	30.6	25.3	29.08	35.4	12.3	24.80	55.4	15.3	92.25	25.13
820942	SENSORS_VALUES	78	0	0	46.86	36.4	28.3	29.13	35.4	12.3	24.83	55.4	15.3	92.31	25.13
830941	SENSORS_VALUES	78	0	1	46.91	31.2	25.7	29.13	35.3	12.3	24.86	55.4	15.4	92.38	25.19
840942	SENSORS_VALUES	78	0	1	46.98	30.5	25.4	29.11	35.4	12.3	24.83	55.4	15.3	92.44	25.13
850942	SENSORS_VALUES	78	0	1	47.01	30.1	25.2	29.14	35.4	12.3	24.85	55.4	15.3	92.44	25.19
860941	SENSORS_VALUES	78	0	0	47.05	35.9	28.2	29.15	35.4	12.4	24.85	55.3	15.3	92.44	25.13
870942	SENSORS_VALUES	78	0	1	47.14	30.8	25.7	29.15	35.4	12.3	24.87	55.3	15.4	92.56	25.13
880943	SENSORS_VALUES	78	0	1	47.18	30.1	25.3	29.15	35.4	12.3	24.85	55.3	15.3	92.63	25.19
890942	SENSORS_VALUES	78	0	1	47.22	29.7	25.1	29.18	35.5	12.4	24.83	55.2	15.3	92.56	25.13
900942	SENSORS_VALUES	78	0	0	47.25	35.4	28.2	29.17	35.5	12.4	24.83	55.3	15.3	92.38	25.19
910941	SENSORS_VALUES	78	0	1	47.32	30.3	25.6	29.20	35.5	12.4	24.82	55.3	15.3	92.38	25.13
920943	SENSORS_VALUES	78	0	1	47.38	29.7	25.3	29.18	35.5	12.4	24.82	55.3	15.3	92.25	25.19
930941	SENSORS_VALUES	78	0	0	47.45	35.2	28.2	29.20	35.5	12.4	24.80	55.3	15.3	92.19	25.19
940943	SENSORS_VALUES	78	0	1	47.48	30.1	25.6	29.21	35.4	12.4	24.80	55.4	15.3	92.19	25.19
950942	SENSORS_VALUES	78	0	1	47.52	29.4	25.2	29.24	35.5	12.5	24.80	55.5	15.3	92.13	25.19
960942	SENSORS_VALUES	78	0	0	47.56	34.8	28.1	29.22	35.5	12.4	24.77	55.7	15.4	92.06	25.19
970941	SENSORS_VALUES	78	0	1	47.60	29.8	25.5	29.22	35.4	12.4	24.76	55.7	15.4	92.13	25.19
980942	SENSORS_VALUES	78	0	1	47.62	29.1	25.1	29.24	35.5	12.4	24.77	55.6	15.3	92.06	25.13
990941	SENSORS_VALUES	78	0	0	47.69	34.5	28.1	29.25	35.5	12.5	24.79	55.5	15.3	92.06	25.19
1000941	SENSORS_VALUES	78	0	1	47.71	29.5	25.5	29.25	35.4	12.4	24.80	55.4	15.3	92.06	25.19
1010941	SENSORS_VALUES	78	0	1	47.75	28.8	25.1	29.28	35.5	12.5	24.82	55.4	15.3	92.06	25.19
1020942	SENSORS_VALUES	78	0	0	47.79	34.1	28.0	29.28	35.5	12.5	24.82	55.4	15.3	92.06	25.19
1030942	SENSORS_VALUES	78	0	1	47.82	29.3	25.4	29.29	35.4	12.5	24.83	55.4	15.3	92.13	25.19
1040941	SENSORS_VALUES	78	0	1	47.89	28.6	25.1	29.29	35.5	12.5	24.83	55.4	15.3	92.06	25.25
