125	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1080791	SENSORS_VALUES	78	0	1	52.47	29.1	29.2	31.45	48.7	19.4	27.18	58.9	18.5	100.19	27.31
1090792	SENSORS_VALUES	78	0	1	52.57	28.9	29.2	31.46	48.8	19.4	27.18	59.0	18.5	100.13	27.38
1100792	SENSORS_VALUES	78	0	1	52.66	28.8	29.2	31.46	48.8	19.4	27.18	58.9	18.5	100.13	27.31
1110792	SENSORS_VALUES	78	0	1	52.77	28.7	29.2	31.48	48.9	19.5	27.21	58.9	18.5	100.13	27.38
1120792	SENSORS_VALUES	78	0	1	52.88	28.5	29.2	31.48	48.9	19.5	27.20	59.0	18.5	100.13	27.38
1130792	SENSORS_VALUES	78	0	1	52.98	28.4	29.3	31.49	48.9	19.5	27.21	59.0	18.5	100.13	27.38
1140792	SENSORS_VALUES	78	0	1	53.08	28.3	29.3	31.49	49.0	19.5	27.23	58.9	18.5	100.13	27.38
1150792	SENSORS_VALUES	78	0	1	53.16	28.2	29.3	31.50	48.9	19.5	27.21	58.8	18.5	100.13	27.38
1160792	SENSORS_VALUES	78	0	1	53.23	28.1	29.3	31.49	49.0	19.5	27.26	58.8	18.5	100.13	27.44
1170791	SENSORS_VALUES	78	0	1	53.33	28.0	29.3	31.52	49.0	19.5	27.23	58.7	18.5	100.19	27.44
1180792	SENSORS_VALUES	78	0	1	53.37	27.9	29.2	31.52	49.0	19.5	27.24	58.7	18.5	100.19	27.44
1190792	SENSORS_VALUES	78	0	1	53.48	27.8	29.3	31.53	49.0	19.5	27.26	58.5	18.5	100.19	27.50
1200791	SENSORS_VALUES	78	0	1	53.54	27.8	29.3	31.52	48.9	19.5	27.24	58.5	18.4	100.19	27.44
1210792	SENSORS_VALUES	78	0	1	53.62	27.7	29.3	31.55	48.9	19.6	27.26	58.6	18.5	100.19	27.44
1220791	SENSORS_VALUES	78	0	1	53.70	27.6	29.3	31.55	48.9	19.5	27.26	58.8	18.5	100.19	27.44
1230791	SENSORS_VALUES	78	0	1	53.76	27.4	29.3	31.55	48.9	19.5	27.29	59.0	18.6	100.25	27.44
1240791	SENSORS_VALUES	78	0	1	53.81	27.4	29.3	31.56	49.0	19.6	27.29	58.9	18.6	100.25	27.50
1250792	SENSORS_VALUES	78	0	1	53.88	27.4	29.3	31.58	49.0	19.6	27.26	58.9	18.6	100.25	27.50
1260791	SENSORS_VALUES	78	0	1	54.01	26.9	29.1	31.58	48.7	19.5	27.29	59.2	18.7	100.25	27.50
1270792	SENSORS_VALUES	78	0	1	54.05	26.7	29.0	31.59	48.8	19.5	27.30	58.8	18.6	100.06	27.50
1280792	SENSORS_VALUES	78	0	1	54.13	26.7	29.1	31.61	48.8	19.5	27.29	58.7	18.5	99.75	27.50
1290792	SENSORS_VALUES	78	0	1	54.19	26.6	29.1	31.61	48.8	19.5	27.30	58.6	18.5	99.75	27.50
1300791	SENSORS_VALUES	78	0	1	54.25	26.5	29.1	31.62	48.7	19.5	27.33	58.5	18.5	99.63	27.50
1310791	SENSORS_VALUES	78	0	1	54.29	26.5	29.1	31.62	48.8	19.6	27.31	58.5	18.5	99.38	27.50
1320792	SENSORS_VALUES	78	0	1	54.34	26.4	29.1	31.65	48.7	19.6	27.31	58.5	18.5	99.31	27.56
1330792	SENSORS_VALUES	78	0	1	54.42	26.4	29.2	31.65	48.7	19.6	27.34	58.4	18.5	99.19	27.50
1340791	SENSORS_VALUES	78	0	1	54.46	26.3	29.1	31.62	48.7	19.5	27.36	58.4	18.5	99.19	27.56
1350792	SENSORS_VALUES	78	0	1	54.51	26.2	29.1	31.65	48.7	19.6	27.34	58.6	18.6	99.31	27.56
1360792	SENSORS_VALUES	78	0	1	54.56	26.2	29.1	31.63	48.6	19.5	27.36	58.6	18.6	99.44	27.56
1370791	SENSORS_VALUES	78	0	1	54.59	26.1	29.1	31.66	48.7	19.6	27.36	58.5	18.5	99.56	27.56
1380792	SENSORS_VALUES	78	0	1	54.66	26.1	29.1	31.68	48.7	19.6	27.34	58.5	18.5	99.63	27.56
1390791	SENSORS_VALUES	78	0	1	54.70	25.9	29.1	31.68	48.7	19.6	27.36	58.5	18.5	99.44	27.63
1400791	SENSORS_VALUES	78	0	1	54.76	25.9	29.1	31.69	48.6	19.6	27.34	58.5	18.5	99.13	27.63
1410792	SENSORS_VALUES	78	0	1	54.82	25.9	29.1	31.69	48.6	19.6	27.34	58.5	18.5	99.19	27.63
1420791	SENSORS_VALUES	78	0	1	54.85	25.8	29.1	31.69	48.5	19.5	27.38	58.5	18.6	99.25	27.63
1430792	SENSORS_VALUES	78	0	1	54.95	25.7	29.1	31.72	48.6	19.6	27.38	58.5	18.6	99.25	27.63
1440791	SENSORS_VALUES	78	0	1	54.99	25.7	29.2	31.71	48.5	19.5	27.41	58.4	18.6	99.25	27.63
1450792	SENSORS_VALUES	78	0	1	55.00	25.7	29.2	31.75	48.5	19.6	27.40	58.2	18.5	99.25	27.63
1460792	SENSORS_VALUES	78	0	1	55.07	25.5	29.1	31.75	48.4	19.6	27.40	58.1	18.5	99.19	27.63
1470793	SENSORS_VALUES	78	0	1	55.12	25.5	29.2	31.76	48.4	19.6	27.40	58.1	18.5	99.19	27.69
1480791	SENSORS_VALUES	78	0	1	55.16	25.5	29.2	31.76	48.3	19.5	27.38	58.1	18.4	99.13	27.69
1490792	SENSORS_VALUES	78	0	1	55.20	25.4	29.2	31.76	48.3	19.5	27.38	58.1	18.4	99.19	27.69
1500792	SENSORS_VALUES	78	0	1	55.24	25.4	29.2	31.79	48.3	19.6	27.37	57.9	18.4	99.13	27.69
1510791	SENSORS_VALUES	78	0	1	55.30	25.3	29.2	31.79	48.3	19.5	27.38	57.9	18.4	99.13	27.69
1520791	SENSORS_VALUES	78	0	1	55.31	25.2	29.1	31.80	48.2	19.5	27.37	57.8	18.4	99.13	27.69
1530792	SENSORS_VALUES	78	0	1	55.39	25.2	29.2	31.80	48.1	19.5	27.40	57.9	18.4	99.13	27.69
1540792	SENSORS_VALUES	78	0	1	55.41	25.2	29.2	31.80	48.1	19.5	27.40	57.9	18.4	99.13	27.75
1550792	SENSORS_VALUES	78	0	1	55.46	25.1	29.2	31.82	48.1	19.5	27.40	57.9	18.4	99.13	27.75
1560792	SENSORS_VALUES	78	0	1	55.51	25.1	29.2	31.82	48.0	19.5	27.38	57.8	18.4	99.13	27.75
1570792	SENSORS_VALUES	78	0	1	55.52	25.0	29.1	31.83	47.9	19.5	27.41	57.8	18.4	99.19	27.75
1580792	SENSORS_VALUES	78	0	1	55.57	24.9	29.1	31.84	48.0	19.5	27.40	57.7	18.4	99.13	27.69
1590791	SENSORS_VALUES	78	0	1	55.61	24.9	29.1	31.86	47.9	19.5	27.38	57.7	18.3	99.19	27.75
1600792	SENSORS_VALUES	78	0	1	55.65	24.9	29.2	31.86	47.9	19.5	27.41	57.8	18.4	99.19	27.75
1610792	SENSORS_VALUES	78	0	1	55.68	24.8	29.1	31.90	47.8	19.5	27.40	57.8	18.4	99.19	27.75
1620802	SENSORS_VALUES	78	0	1	55.72	24.7	29.1	31.89	47.8	19.5	27.40	57.8	18.4	99.19	27.75
1630792	SENSORS_VALUES	78	0	1	55.77	24.7	29.1	31.89	47.7	19.4	27.40	57.7	18.4	99.19	27.75
1640792	SENSORS_VALUES	78	0	1	55.78	24.7	29.1	31.89	47.7	19.4	27.40	57.7	18.4	99.19	27.81
1650792	SENSORS_VALUES	78	0	1	55.82	24.7	29.2	31.90	47.7	19.5	27.43	57.7	18.4	99.19	27.81
1660792	SENSORS_VALUES	78	0	1	55.85	24.6	29.1	31.89	47.6	19.4	27.43	57.7	18.4	99.25	27.75
1670791	SENSORS_VALUES	78	0	1	55.85	24.6	29.1	31.93	47.7	19.5	27.44	57.7	18.4	99.25	27.75
1680792	SENSORS_VALUES	78	0	1	55.88	24.5	29.1	31.93	47.6	19.4	27.43	57.7	18.4	99.25	27.81
1690791	SENSORS_VALUES	78	0	1	55.95	24.5	29.1	31.94	47.5	19.4	27.43	57.8	18.4	99.25	27.81
1700792	SENSORS_VALUES	78	0	1	55.98	24.4	29.1	31.94	47.5	19.4	27.44	57.7	18.4	99.25	27.81
1710792	SENSORS_VALUES	78	0	1	56.02	24.4	29.1	31.96	47.5	19.4	27.44	57.6	18.4	99.25	27.81
1720791	SENSORS_VALUES	78	0	1	56.02	24.3	29.1	31.94	47.4	19.4	27.44	57.6	18.4	99.25	27.81
1730791	SENSORS_VALUES	78	0	1	56.06	24.3	29.1	31.93	47.3	19.4	27.45	57.7	18.4	99.31	27.81
1740792	SENSORS_VALUES	78	0	1	56.09	24.3	29.1	31.96	47.3	19.4	27.45	57.7	18.4	99.31	27.81
1750792	SENSORS_VALUES	78	0	1	56.12	24.2	29.1	31.96	47.3	19.4	27.44	57.7	18.4	99.31	27.88
1760792	SENSORS_VALUES	78	0	1	56.14	24.2	29.1	31.96	47.3	19.4	27.45	57.6	18.4	99.31	27.81
1770792	SENSORS_VALUES	78	0	1	56.17	24.2	29.1	31.99	47.2	19.4	27.45	57.6	18.4	99.31	27.88
1780792	SENSORS_VALUES	78	0	1	56.19	24.1	29.1	32.00	47.2	19.4	27.47	57.8	18.5	99.38	27.88
1790791	SENSORS_VALUES	78	0	1	56.23	24.1	29.1	32.00	47.1	19.4	27.43	57.7	18.4	99.38	27.88
1800791	SENSORS_VALUES	78	0	1	56.26	24.1	29.1	32.00	47.1	19.4	27.43	57.7	18.4	99.38	27.88
1810792	SENSORS_VALUES	78	0	1	56.26	24.0	29.1	31.99	47.1	19.3	27.44	57.6	18.4	99.38	27.88
1820791	SENSORS_VALUES	78	0	1	56.30	24.0	29.1	32.02	47.0	19.3	27.45	57.8	18.4	99.44	27.81
1830792	SENSORS_VALUES	78	0	1	56.33	23.9	29.1	32.02	47.0	19.3	27.47	57.7	18.4	99.44	27.88
1840792	SENSORS_VALUES	78	0	1	56.36	23.9	29.0	32.02	47.0	19.3	27.45	57.6	18.4	99.44	27.88
1850793	SENSORS_VALUES	78	0	1	56.38	23.9	29.1	32.03	47.0	19.3	27.45	57.7	18.4	99.44	27.88
1860792	SENSORS_VALUES	78	0	1	56.40	23.9	29.1	32.04	46.9	19.3	27.47	57.7	18.4	99.44	27.88
1870792	SENSORS_VALUES	78	0	1	56.42	23.8	29.0	32.03	46.9	19.3	27.45	57.7	18.4	99.50	27.94
1880792	SENSORS_VALUES	78	0	1	56.43	23.7	29.0	32.04	46.9	19.3	27.47	57.7	18.4	99.50	27.88
1890791	SENSORS_VALUES	78	0	1	56.49	23.7	29.0	32.03	46.9	19.3	27.48	57.8	18.5	99.50	27.88
1900792	SENSORS_VALUES	78	0	1	56.49	23.7	29.0	32.06	46.8	19.3	27.44	57.8	18.4	99.50	27.94
1910792	SENSORS_VALUES	78	0	1	56.52	23.7	29.0	32.03	46.8	19.3	27.45	57.8	18.4	99.50	27.88
1920791	SENSORS_VALUES	78	0	1	56.53	23.7	29.0	32.04	46.7	19.3	27.45	57.6	18.4	99.56	27.94
1930792	SENSORS_VALUES	78	0	1	56.57	23.6	29.0	32.06	46.7	19.3	27.47	57.5	18.4	99.56	27.88
1940792	SENSORS_VALUES	78	0	1	56.57	23.5	29.0	32.07	46.7	19.3	27.48	57.5	18.4	99.56	27.94
1950792	SENSORS_VALUES	78	0	1	56.63	23.5	29.0	32.07	46.7	19.3	27.47	57.5	18.4	99.56	27.88
1960792	SENSORS_VALUES	78	0	1	56.63	23.6	29.1	32.09	46.7	19.3	27.47	57.5	18.4	99.56	27.94
1970791	SENSORS_VALUES	78	0	1	56.65	23.5	29.0	32.10	46.6	19.3	27.45	57.7	18.4	99.63	27.94
1980791	SENSORS_VALUES	78	0	1	56.67	23.5	29.0	32.09	46.6	19.2	27.45	57.7	18.4	99.63	27.94
1990792	SENSORS_VALUES	78	0	1	56.72	23.5	29.0	32.12	46.6	19.3	27.48	57.6	18.4	99.63	27.94
2000792	SENSORS_VALUES	78	0	1	56.72	23.4	29.0	32.10	46.5	19.2	27.51	57.6	18.4	99.63	27.94
2010792	SENSORS_VALUES	78	0	1	56.76	23.4	29.0	32.09	46.5	19.2	27.44	57.6	18.4	99.63	27.94
2020792	SENSORS_VALUES	78	0	1	56.74	23.4	29.0	32.12	46.5	19.2	27.50	57.6	18.4	99.69	27.94
2030793	SENSORS_VALUES	78	0	1	56.77	23.3	29.0	32.12	46.4	19.2	27.50	57.6	18.4	99.69	27.94
2040792	SENSORS_VALUES	78	0	1	56.81	23.3	29.0	32.09	46.4	19.2	27.48	57.6	18.4	99.69	27.94
2050792	SENSORS_VALUES	78	0	1	56.84	23.3	29.0	32.13	46.4	19.2	27.51	57.7	18.5	99.75	27.94
2060792	SENSORS_VALUES	78	0	1	56.86	23.3	29.0	32.13	46.4	19.2	27.50	57.9	18.5	99.75	27.94
2070792	SENSORS_VALUES	78	0	1	56.87	23.2	29.0	32.13	46.3	19.2	27.50	57.8	18.5	99.75	27.94
2080793	SENSORS_VALUES	78	0	1	56.90	23.2	29.0	32.16	46.3	19.2	27.47	57.6	18.4	99.75	27.94
2090793	SENSORS_VALUES	78	0	1	56.95	23.2	29.0	32.13	46.3	19.2	27.48	57.5	18.4	99.75	28.00
2100792	SENSORS_VALUES	78	0	1	56.95	23.2	29.0	32.16	46.3	19.2	27.48	57.4	18.4	99.81	27.94
2110793	SENSORS_VALUES	78	0	1	56.96	23.2	29.0	32.16	46.2	19.2	27.48	57.5	18.4	99.81	28.00
2120792	SENSORS_VALUES	78	0	1	56.95	23.1	28.9	32.16	46.2	19.2	27.48	57.5	18.4	99.81	28.00
