74	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
470792	SENSORS_VALUES	78	0	0	35.09	40.1	19.5	27.71	17.0	0.5	24.77	56.3	15.5	86.75	25.00
480792	SENSORS_VALUES	78	0	0	35.34	40.5	19.9	27.73	17.1	0.6	24.79	56.3	15.5	87.06	25.00
490792	SENSORS_VALUES	78	0	0	35.64	40.8	20.3	27.81	17.2	0.8	24.82	56.2	15.5	87.31	25.00
500792	SENSORS_VALUES	78	0	0	35.88	41.1	20.6	27.81	17.4	0.9	24.77	56.2	15.5	87.56	25.00
510791	SENSORS_VALUES	78	0	0	36.13	41.4	21.0	27.87	17.5	1.0	24.77	56.3	15.5	87.81	25.06
520792	SENSORS_VALUES	78	0	0	36.42	41.7	21.4	27.91	17.6	1.1	24.79	56.3	15.5	88.06	25.00
530791	SENSORS_VALUES	78	0	0	36.66	42.0	21.7	27.93	17.7	1.2	24.82	56.2	15.5	88.31	25.00
540791	SENSORS_VALUES	78	0	0	36.90	42.3	22.0	27.98	17.9	1.4	24.82	56.1	15.5	88.50	25.06
550792	SENSORS_VALUES	78	0	0	37.14	42.5	22.3	28.03	18.0	1.5	24.80	56.2	15.5	88.69	25.06
560791	SENSORS_VALUES	78	0	0	37.39	42.7	22.6	28.06	18.0	1.6	24.83	56.2	15.5	88.88	25.00
570791	SENSORS_VALUES	78	0	0	37.62	43.0	22.9	28.08	18.2	1.7	24.82	56.2	15.5	89.13	25.06
580792	SENSORS_VALUES	78	0	0	37.86	43.2	23.2	28.12	18.4	1.9	24.79	56.3	15.5	89.31	25.06
590791	SENSORS_VALUES	78	0	0	38.09	43.5	23.5	28.16	18.5	2.0	24.80	56.3	15.5	89.56	25.13
600792	SENSORS_VALUES	78	0	0	38.31	43.7	23.8	28.19	18.6	2.2	24.82	56.2	15.6	89.75	25.06
