72	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1250791	SENSORS_VALUES	78	0	1	47.78	36.6	29.2	28.61	69.8	22.6	25.02	59.3	16.6	90.00	25.13
1260791	SENSORS_VALUES	78	0	1	47.80	36.5	29.2	28.64	69.9	22.7	25.03	59.2	16.6	90.00	25.06
1270791	SENSORS_VALUES	78	0	1	47.86	36.4	29.2	28.64	69.9	22.6	25.05	59.2	16.6	90.06	25.13
1280792	SENSORS_VALUES	78	0	1	47.89	36.4	29.2	28.63	69.9	22.6	25.03	59.2	16.5	90.06	25.13
1290791	SENSORS_VALUES	78	0	1	47.90	36.2	29.1	28.64	70.0	22.7	25.05	59.1	16.5	90.13	25.13
1300791	SENSORS_VALUES	78	0	1	47.96	36.2	29.2	28.66	69.9	22.7	25.05	59.1	16.6	90.13	25.19
1310791	SENSORS_VALUES	78	0	1	47.99	36.2	29.2	28.66	69.8	22.7	25.02	59.2	16.5	90.19	25.13
1320792	SENSORS_VALUES	78	0	1	48.03	36.1	29.2	28.69	69.8	22.7	25.05	59.2	16.6	90.19	25.13
1330792	SENSORS_VALUES	78	0	1	48.09	36.0	29.2	28.69	69.7	22.7	25.06	59.2	16.6	90.25	25.19
1340792	SENSORS_VALUES	78	0	1	48.09	35.9	29.1	28.67	69.6	22.6	25.05	59.2	16.6	90.25	25.19
1350792	SENSORS_VALUES	78	0	1	48.13	35.9	29.2	28.69	69.7	22.7	25.05	59.2	16.6	90.31	25.13
1360792	SENSORS_VALUES	78	0	1	48.17	35.8	29.2	28.69	69.6	22.6	25.03	59.2	16.6	90.38	25.19
1370792	SENSORS_VALUES	78	0	1	48.22	35.8	29.2	28.71	69.6	22.7	25.06	59.2	16.6	90.38	25.19
1380792	SENSORS_VALUES	78	0	1	48.24	35.7	29.1	28.71	69.6	22.6	25.06	59.3	16.6	90.44	25.19
1390791	SENSORS_VALUES	78	0	1	48.26	35.6	29.1	28.71	69.5	22.6	25.05	59.2	16.6	90.44	25.13
1400792	SENSORS_VALUES	78	0	1	48.31	35.6	29.2	28.71	69.6	22.6	25.05	59.2	16.6	90.50	25.19
1410792	SENSORS_VALUES	78	0	1	48.33	35.5	29.1	28.74	69.5	22.7	25.06	59.2	16.6	90.50	25.19
1420791	SENSORS_VALUES	78	0	1	48.38	35.5	29.2	28.75	69.6	22.7	25.09	59.1	16.6	90.56	25.19
1430792	SENSORS_VALUES	78	0	1	48.41	35.3	29.1	28.73	69.8	22.7	25.06	59.2	16.6	90.56	25.19
1440792	SENSORS_VALUES	78	0	1	48.46	35.3	29.2	28.75	69.9	22.8	25.07	59.1	16.6	90.63	25.19
1450792	SENSORS_VALUES	78	0	1	48.47	35.2	29.1	28.75	69.8	22.7	25.07	59.1	16.6	90.63	25.19
1460792	SENSORS_VALUES	78	0	1	48.50	35.2	29.1	28.78	69.7	22.7	25.10	59.1	16.6	90.63	25.19
1470792	SENSORS_VALUES	78	0	1	48.55	35.1	29.2	28.77	69.6	22.7	25.09	59.1	16.6	90.69	25.25
1480792	SENSORS_VALUES	78	0	1	48.58	35.1	29.2	28.75	69.7	22.7	25.07	59.2	16.6	90.75	25.19
1490792	SENSORS_VALUES	78	0	1	48.62	35.0	29.2	28.78	69.9	22.8	25.06	59.2	16.6	90.81	25.25
1500791	SENSORS_VALUES	78	0	1	48.64	35.0	29.1	28.81	69.9	22.8	25.09	59.1	16.6	90.81	25.25
1510791	SENSORS_VALUES	78	0	1	48.67	34.9	29.2	28.80	69.8	22.8	25.10	59.1	16.6	90.88	25.25
1520792	SENSORS_VALUES	78	0	1	48.70	34.8	29.1	28.78	69.8	22.8	25.10	59.0	16.6	90.88	25.19
1530792	SENSORS_VALUES	78	0	1	48.74	34.8	29.1	28.80	69.8	22.8	25.13	59.0	16.6	90.94	25.25
1540793	SENSORS_VALUES	78	0	1	48.78	34.8	29.2	28.81	69.9	22.8	25.07	59.0	16.5	90.94	25.25
1550792	SENSORS_VALUES	78	0	1	48.81	34.7	29.1	28.81	69.9	22.8	25.11	59.0	16.6	91.00	25.25
1560791	SENSORS_VALUES	78	0	1	48.85	34.6	29.1	28.78	69.8	22.8	25.14	59.0	16.6	91.06	25.25
1570793	SENSORS_VALUES	78	0	1	48.88	34.6	29.1	28.83	69.8	22.8	25.14	59.0	16.6	91.06	25.25
1580793	SENSORS_VALUES	78	0	1	48.91	34.5	29.1	28.83	69.8	22.8	25.13	58.9	16.6	91.06	25.25
1590791	SENSORS_VALUES	78	0	1	48.94	34.4	29.1	28.83	69.9	22.8	25.11	58.9	16.6	91.13	25.25
1600792	SENSORS_VALUES	78	0	1	48.97	34.3	29.1	28.84	69.7	22.8	25.17	58.9	16.6	91.13	25.31
1610792	SENSORS_VALUES	78	0	1	48.98	34.3	29.1	28.87	69.6	22.8	25.16	58.9	16.6	91.19	25.25
1620792	SENSORS_VALUES	78	0	1	48.99	34.3	29.1	28.84	69.8	22.8	25.16	58.8	16.6	91.19	25.25
1630791	SENSORS_VALUES	78	0	1	49.05	34.2	29.1	28.84	69.8	22.8	25.16	58.9	16.6	91.19	25.25
1640792	SENSORS_VALUES	78	0	1	49.07	34.2	29.1	28.86	69.8	22.8	25.16	58.8	16.6	91.25	25.25
1650792	SENSORS_VALUES	78	0	1	49.11	34.1	29.1	28.86	69.7	22.8	25.16	58.8	16.6	91.25	25.25
1660791	SENSORS_VALUES	78	0	1	49.12	34.1	29.1	28.89	69.7	22.8	25.14	58.8	16.6	91.31	25.25
1670791	SENSORS_VALUES	78	0	1	49.18	34.0	29.1	28.87	69.9	22.9	25.14	58.9	16.6	91.31	25.25
1680792	SENSORS_VALUES	78	0	1	49.19	34.0	29.1	28.87	69.7	22.8	25.14	58.9	16.6	91.38	25.31
1690791	SENSORS_VALUES	78	0	1	49.24	33.9	29.1	28.89	69.6	22.8	25.14	58.9	16.6	91.38	25.25
1700793	SENSORS_VALUES	78	0	1	49.25	33.9	29.1	28.89	69.7	22.8	25.17	58.9	16.6	91.44	25.31
1710792	SENSORS_VALUES	78	0	1	49.28	33.8	29.1	28.89	69.8	22.9	25.16	58.9	16.6	91.44	25.31
1720792	SENSORS_VALUES	78	0	1	49.32	33.8	29.1	28.89	69.6	22.8	25.16	58.9	16.6	91.50	25.31
1730793	SENSORS_VALUES	78	0	1	49.35	33.7	29.1	28.87	69.7	22.8	25.19	58.8	16.6	91.50	25.31
1740791	SENSORS_VALUES	78	0	1	49.36	33.7	29.1	28.91	69.8	22.9	25.20	58.9	16.6	91.56	25.38
1750791	SENSORS_VALUES	78	0	1	49.40	33.6	29.1	28.91	69.8	22.9	25.17	58.8	16.6	91.56	25.31
1760791	SENSORS_VALUES	78	0	1	49.42	33.6	29.1	28.90	69.8	22.9	25.17	58.9	16.6	91.56	25.31
1770791	SENSORS_VALUES	78	0	1	49.43	33.5	29.1	28.93	69.8	22.9	25.16	58.8	16.6	91.63	25.31
1780792	SENSORS_VALUES	78	0	1	49.50	33.5	29.1	28.94	69.8	22.9	25.20	58.8	16.6	91.63	25.38
1790791	SENSORS_VALUES	78	0	1	49.50	33.4	29.1	28.95	69.7	22.9	25.17	58.8	16.6	91.63	25.38
1800792	SENSORS_VALUES	78	0	1	49.56	33.3	29.1	28.90	69.7	22.9	25.14	58.8	16.6	91.69	25.31
1810792	SENSORS_VALUES	78	0	1	49.56	33.3	29.1	28.94	69.8	22.9	25.16	58.9	16.6	91.69	25.31
1820793	SENSORS_VALUES	78	0	1	49.59	33.2	29.1	28.94	69.7	22.9	25.19	58.9	16.6	91.69	25.38
1830793	SENSORS_VALUES	78	0	1	49.65	33.2	29.1	28.95	69.8	22.9	25.17	58.8	16.6	91.75	25.31
1840793	SENSORS_VALUES	78	0	1	49.66	33.2	29.1	28.97	69.8	22.9	25.19	58.7	16.6	91.81	25.31
1850792	SENSORS_VALUES	78	0	1	49.69	33.1	29.1	28.95	69.7	22.9	25.20	58.7	16.6	91.81	25.38
1860791	SENSORS_VALUES	78	0	1	49.69	33.1	29.1	28.98	69.8	22.9	25.21	58.7	16.6	91.81	25.31
1870791	SENSORS_VALUES	78	0	1	49.73	33.0	29.1	28.95	69.7	22.9	25.20	58.7	16.6	91.88	25.31
1880792	SENSORS_VALUES	78	0	1	49.75	33.0	29.1	28.94	69.7	22.9	25.21	58.7	16.6	91.88	25.38
1890791	SENSORS_VALUES	78	0	1	49.77	32.9	29.1	28.98	69.7	22.9	25.21	58.7	16.6	91.88	25.38
1900792	SENSORS_VALUES	78	0	1	49.83	32.9	29.1	28.98	69.8	22.9	25.21	58.7	16.6	91.94	25.31
1910793	SENSORS_VALUES	78	0	1	49.86	32.9	29.1	28.97	69.8	22.9	25.20	58.7	16.6	92.00	25.38
1920792	SENSORS_VALUES	78	0	1	49.86	32.8	29.1	29.00	69.7	23.0	25.19	58.7	16.6	92.00	25.38
1930792	SENSORS_VALUES	78	0	1	49.87	32.8	29.1	28.98	69.8	23.0	25.21	58.7	16.6	92.00	25.38
1940792	SENSORS_VALUES	78	0	1	49.91	32.7	29.1	29.01	69.8	23.0	25.19	58.7	16.6	92.06	25.38
1950791	SENSORS_VALUES	78	0	1	49.94	32.6	29.1	29.01	69.7	23.0	25.21	58.6	16.6	92.06	25.38
1960793	SENSORS_VALUES	78	0	1	49.96	32.6	29.1	29.00	69.8	23.0	25.23	58.7	16.6	92.06	25.31
1970792	SENSORS_VALUES	78	0	1	49.96	32.5	29.0	29.00	69.8	23.0	25.21	58.7	16.6	92.06	25.38
1980792	SENSORS_VALUES	78	0	1	50.02	32.5	29.1	29.01	69.8	23.0	25.23	58.7	16.6	92.06	25.38
1990791	SENSORS_VALUES	78	0	1	50.05	32.5	29.1	29.01	69.8	23.0	25.21	58.7	16.6	92.13	25.38
2000791	SENSORS_VALUES	78	0	1	50.07	32.5	29.1	29.01	69.8	23.0	25.24	58.7	16.6	92.13	25.38
2010791	SENSORS_VALUES	78	0	1	50.09	32.4	29.1	29.05	69.7	23.0	25.21	58.6	16.6	92.13	25.38
2020793	SENSORS_VALUES	78	0	1	50.11	32.4	29.1	29.05	69.8	23.0	25.24	58.6	16.6	92.19	25.38
2030791	SENSORS_VALUES	78	0	1	50.11	32.3	29.0	29.01	69.8	23.0	25.24	58.6	16.6	92.19	25.38
2040791	SENSORS_VALUES	78	0	1	50.17	32.3	29.1	29.03	69.7	23.0	25.26	58.5	16.6	92.25	25.38
2050791	SENSORS_VALUES	78	0	1	50.18	32.2	29.0	29.03	69.7	23.0	25.23	58.6	16.6	92.25	25.44
2060791	SENSORS_VALUES	78	0	1	50.18	32.2	29.0	29.03	69.7	23.0	25.24	58.6	16.6	92.31	25.44
2070791	SENSORS_VALUES	78	0	1	50.24	32.1	29.0	29.03	69.8	23.0	25.23	58.6	16.6	92.31	25.38
2080791	SENSORS_VALUES	78	0	1	50.26	32.1	29.0	29.04	69.8	23.0	25.24	58.6	16.6	92.31	25.38
2090792	SENSORS_VALUES	78	0	1	50.26	32.0	29.0	29.03	69.8	23.0	25.26	58.6	16.6	92.38	25.38
2100793	SENSORS_VALUES	78	0	1	50.30	32.1	29.1	29.05	69.7	23.0	25.23	58.6	16.6	92.38	25.38
2110792	SENSORS_VALUES	78	0	1	50.31	32.0	29.0	29.05	69.6	23.0	25.26	58.6	16.6	92.38	25.38
2120791	SENSORS_VALUES	78	0	1	50.33	31.9	29.0	29.05	69.7	23.0	25.27	58.6	16.6	92.44	25.38
