127	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
470792	SENSORS_VALUES	78	0	1	53.54	24.1	26.9	30.61	44.6	17.2	25.62	58.4	16.9	95.25	26.19
480791	SENSORS_VALUES	78	0	0	53.50	25.6	27.9	30.66	44.7	17.3	25.65	58.5	16.9	95.25	26.19
490793	SENSORS_VALUES	78	0	1	53.48	24.3	26.9	30.64	44.6	17.2	25.62	58.5	16.9	95.38	26.19
500791	SENSORS_VALUES	78	0	1	53.51	24.1	26.9	30.63	44.6	17.2	25.60	58.5	16.9	95.31	26.19
510792	SENSORS_VALUES	78	0	0	53.48	25.6	27.8	30.64	44.7	17.3	25.64	58.5	16.9	95.38	26.19
520791	SENSORS_VALUES	78	0	1	53.51	24.3	27.0	30.63	44.6	17.2	25.64	58.5	16.9	95.44	26.19
530791	SENSORS_VALUES	78	0	1	53.50	24.0	26.8	30.60	44.7	17.2	25.61	58.4	16.9	95.38	26.13
540791	SENSORS_VALUES	78	0	0	53.47	25.5	27.8	30.60	44.7	17.2	25.64	58.4	16.9	95.44	26.19
550792	SENSORS_VALUES	78	0	1	53.48	24.2	26.9	30.63	44.6	17.2	25.62	58.4	16.9	95.50	26.19
560791	SENSORS_VALUES	78	0	0	53.46	25.6	27.8	30.64	44.6	17.2	25.67	58.4	16.9	95.50	26.19
570792	SENSORS_VALUES	78	0	1	53.47	24.2	26.9	30.64	44.5	17.2	25.65	58.3	16.9	95.63	26.19
580791	SENSORS_VALUES	78	0	1	53.50	24.1	26.8	30.61	44.6	17.2	25.65	58.3	16.9	95.63	26.19
590793	SENSORS_VALUES	78	0	0	53.47	25.6	27.9	30.63	44.6	17.2	25.68	58.3	16.9	95.63	26.13
600792	SENSORS_VALUES	78	0	1	53.48	24.2	26.9	30.66	44.5	17.2	25.70	58.2	16.9	95.69	26.19
610791	SENSORS_VALUES	78	0	0	53.43	25.6	27.8	30.63	44.6	17.2	25.70	58.2	16.9	95.69	26.19
620792	SENSORS_VALUES	78	0	1	53.48	24.2	26.9	30.63	44.4	17.2	25.70	58.1	16.9	95.75	26.19
630791	SENSORS_VALUES	78	0	1	53.50	24.1	26.8	30.63	44.6	17.2	25.71	58.1	16.9	95.69	26.19
640792	SENSORS_VALUES	78	0	0	53.46	25.5	27.8	30.64	44.6	17.2	25.72	58.0	16.9	95.75	26.19
650792	SENSORS_VALUES	78	0	1	53.47	24.1	26.9	30.66	44.5	17.2	25.72	57.9	16.9	95.81	26.25
660792	SENSORS_VALUES	78	0	0	53.48	25.5	27.8	30.64	44.5	17.2	25.75	58.0	16.9	95.81	26.19
670792	SENSORS_VALUES	78	0	1	53.47	24.2	26.9	30.66	44.5	17.2	25.78	57.9	16.9	95.88	26.19
680792	SENSORS_VALUES	78	0	0	53.44	25.5	27.8	30.63	44.5	17.2	25.77	57.9	16.9	95.94	26.19
690792	SENSORS_VALUES	78	0	1	53.44	24.2	26.9	30.64	44.4	17.2	25.74	57.9	16.9	96.00	26.19
700791	SENSORS_VALUES	78	0	1	53.50	24.1	26.8	30.64	44.5	17.2	25.77	57.8	16.9	95.94	26.19
710792	SENSORS_VALUES	78	0	0	53.48	25.5	27.8	30.64	44.5	17.2	25.75	57.8	16.8	95.94	26.19
720791	SENSORS_VALUES	78	0	1	53.50	24.2	26.9	30.64	44.4	17.2	25.75	57.9	16.9	96.00	26.19
730792	SENSORS_VALUES	78	0	1	53.54	24.0	26.8	30.66	44.5	17.2	25.74	57.9	16.9	95.94	26.25
740791	SENSORS_VALUES	78	0	0	53.51	25.4	27.7	30.66	44.5	17.2	25.75	57.9	16.9	95.94	26.19
750792	SENSORS_VALUES	78	0	1	53.56	24.1	26.9	30.64	44.4	17.2	25.78	57.9	16.9	96.00	26.19
760791	SENSORS_VALUES	78	0	0	53.53	25.4	27.7	30.66	44.4	17.2	25.80	57.7	16.9	96.06	26.19
770792	SENSORS_VALUES	78	0	1	53.53	24.1	26.9	30.64	44.3	17.2	25.81	57.6	16.9	96.06	26.25
780791	SENSORS_VALUES	78	0	1	53.59	23.9	26.8	30.66	44.4	17.2	25.82	57.7	16.9	96.06	26.19
790792	SENSORS_VALUES	78	0	0	53.57	25.3	27.8	30.66	44.4	17.2	25.84	57.7	16.9	96.06	26.19
800791	SENSORS_VALUES	78	0	1	53.60	24.0	26.9	30.64	44.3	17.2	25.82	57.7	16.9	96.06	26.19
810792	SENSORS_VALUES	78	0	1	53.64	23.9	26.8	30.66	44.4	17.2	25.82	57.7	16.9	96.06	26.25
820791	SENSORS_VALUES	78	0	0	53.62	25.3	27.8	30.66	44.5	17.2	25.81	57.7	16.9	96.06	26.19
830792	SENSORS_VALUES	78	0	1	53.66	24.0	26.9	30.68	44.3	17.2	25.84	57.7	16.9	96.06	26.25
840791	SENSORS_VALUES	78	0	0	53.62	25.2	27.7	30.67	44.3	17.2	25.82	57.7	16.9	96.13	26.19
850792	SENSORS_VALUES	78	0	1	53.62	23.9	26.8	30.67	44.3	17.2	25.82	57.7	16.9	96.13	26.25
860791	SENSORS_VALUES	78	0	0	53.59	25.3	27.7	30.70	44.3	17.2	25.85	57.7	16.9	96.19	26.25
870803	SENSORS_VALUES	78	0	1	53.62	24.0	26.9	30.67	44.2	17.1	25.82	57.6	16.9	96.19	26.25
880791	SENSORS_VALUES	78	0	1	53.66	23.8	26.8	30.67	44.3	17.2	25.84	57.6	16.9	96.19	26.25
890791	SENSORS_VALUES	78	0	0	53.66	25.2	27.7	30.68	44.3	17.2	25.85	57.6	16.9	96.19	26.19
900792	SENSORS_VALUES	78	0	1	53.64	23.9	26.8	30.68	44.2	17.1	25.85	57.6	16.9	96.19	26.25
910791	SENSORS_VALUES	78	0	0	53.66	25.2	27.7	30.68	44.3	17.2	25.84	57.6	16.9	96.25	26.25
920792	SENSORS_VALUES	78	0	1	53.66	23.8	26.8	30.70	44.2	17.2	25.84	57.8	16.9	96.31	26.25
930791	SENSORS_VALUES	78	0	0	53.63	25.2	27.7	30.68	44.2	17.1	25.82	57.7	16.9	96.31	26.19
940792	SENSORS_VALUES	78	0	1	53.67	23.9	26.9	30.70	44.1	17.1	25.75	57.9	16.9	96.38	26.25
950791	SENSORS_VALUES	78	0	0	53.62	25.1	27.6	30.70	44.2	17.1	25.75	58.1	16.9	96.38	26.19
960792	SENSORS_VALUES	78	0	1	53.64	23.9	26.8	30.70	44.1	17.1	25.78	58.1	17.0	96.38	26.25
970791	SENSORS_VALUES	78	0	0	53.62	25.1	27.6	30.71	44.2	17.2	25.85	57.9	17.0	96.38	26.25
980791	SENSORS_VALUES	78	0	1	53.67	23.9	26.8	30.71	44.1	17.1	25.80	57.8	16.9	96.44	26.25
990792	SENSORS_VALUES	78	0	0	53.62	25.1	27.6	30.73	44.2	17.2	25.84	57.8	16.9	96.44	26.25
