76	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
80	SM_STATE	'none' -> 'regenerate' Statemachine initialization
1031	SENSORS_VALUES	78	0	0	43.49	22.2	17.3	28.03	45.3	15.1	24.90	54.0	15.0	48.50	25.94
10942	SENSORS_VALUES	78	0	0	43.24	22.1	17.0	28.02	45.8	15.3	24.93	54.2	15.1	50.38	26.00
20943	SENSORS_VALUES	78	0	0	43.00	22.2	16.8	28.02	46.7	15.6	24.94	53.9	15.0	53.94	25.94
30942	SENSORS_VALUES	78	0	0	42.77	22.2	16.7	28.02	47.0	15.7	24.89	53.8	14.9	57.38	25.94
40941	SENSORS_VALUES	78	0	0	42.62	22.1	16.5	28.05	47.1	15.7	24.94	53.8	15.0	60.63	25.94
50941	SENSORS_VALUES	78	0	0	42.39	22.1	16.3	28.09	47.1	15.8	24.99	53.6	15.0	63.44	25.88
60941	SENSORS_VALUES	78	0	0	42.22	22.1	16.2	28.10	47.1	15.8	25.00	53.6	15.0	65.94	25.88
70941	SENSORS_VALUES	78	0	0	42.05	22.2	16.1	28.13	47.2	15.9	25.00	53.5	14.9	68.19	25.88
80942	SENSORS_VALUES	78	0	0	41.91	22.3	16.1	28.16	47.3	15.9	25.03	53.4	14.9	70.25	25.88
90942	SENSORS_VALUES	78	0	0	41.79	22.5	16.1	28.18	47.3	15.9	25.02	53.4	14.9	72.13	25.81
100941	SENSORS_VALUES	78	0	0	41.67	22.8	16.2	28.22	47.4	16.0	25.03	53.4	14.9	73.88	25.88
110943	SENSORS_VALUES	78	0	0	41.54	23.0	16.2	28.24	47.5	16.1	25.02	53.4	14.9	75.44	25.81
120942	SENSORS_VALUES	78	0	0	41.49	23.3	16.4	28.33	47.6	16.2	25.02	53.4	14.9	76.88	25.81
130942	SENSORS_VALUES	78	0	0	41.39	23.6	16.5	28.32	47.7	16.2	25.02	53.4	14.9	78.13	25.75
140941	SENSORS_VALUES	78	0	0	41.33	23.9	16.6	28.38	47.8	16.3	25.07	53.4	15.0	79.19	25.75
150943	SENSORS_VALUES	78	0	0	41.28	24.3	16.9	28.38	47.9	16.3	25.05	53.4	15.0	80.19	25.75
160941	SENSORS_VALUES	78	0	0	41.26	24.6	17.1	28.43	48.1	16.4	25.00	53.4	14.9	81.06	25.75
170941	SENSORS_VALUES	78	0	0	41.20	25.0	17.3	28.46	48.1	16.4	25.03	53.4	14.9	81.94	25.75
180941	SENSORS_VALUES	78	0	0	41.20	25.4	17.5	28.49	48.2	16.5	25.07	53.4	15.0	82.81	25.69
190941	SENSORS_VALUES	78	0	0	41.23	25.8	17.8	28.50	48.3	16.6	25.05	53.4	14.9	83.69	25.69
200941	SENSORS_VALUES	78	0	0	41.23	26.2	18.0	28.54	48.4	16.6	25.06	53.4	15.0	84.50	25.69
210942	SENSORS_VALUES	78	0	0	41.26	26.6	18.3	28.59	48.5	16.7	25.07	53.4	15.0	85.13	25.69
220942	SENSORS_VALUES	78	0	0	41.28	27.0	18.5	28.60	48.6	16.7	25.06	53.4	15.0	85.69	25.75
230943	SENSORS_VALUES	78	0	0	41.32	27.4	18.8	28.61	48.7	16.8	25.07	53.3	15.0	86.25	25.69
240942	SENSORS_VALUES	78	0	0	41.37	27.8	19.1	28.64	48.8	16.8	25.05	53.3	14.9	86.75	25.69
250941	SENSORS_VALUES	78	0	0	41.41	28.2	19.4	28.69	48.9	16.9	25.07	53.3	14.9	87.13	25.69
260942	SENSORS_VALUES	78	0	0	41.53	28.6	19.7	28.73	49.0	17.0	25.07	53.2	14.9	87.50	25.63
270942	SENSORS_VALUES	78	0	0	41.61	29.0	20.0	28.74	49.1	17.0	25.06	53.2	14.9	87.81	25.63
280941	SENSORS_VALUES	78	0	0	41.69	29.4	20.3	28.77	49.2	17.1	25.07	53.2	14.9	88.19	25.63
290942	SENSORS_VALUES	78	0	0	41.76	29.8	20.5	28.78	49.3	17.1	25.07	53.2	14.9	88.50	25.69
300942	SENSORS_VALUES	78	0	0	41.86	30.1	20.8	28.81	49.4	17.2	25.05	53.2	14.9	88.81	25.63
310943	SENSORS_VALUES	78	0	0	41.92	30.4	21.0	28.87	49.5	17.3	25.03	53.2	14.9	89.13	25.63
320941	SENSORS_VALUES	78	0	0	42.05	30.8	21.3	28.89	49.7	17.4	25.09	53.2	14.9	89.44	25.63
330941	SENSORS_VALUES	78	0	0	42.12	31.1	21.5	28.87	49.7	17.3	25.05	53.2	14.9	89.75	25.63
340943	SENSORS_VALUES	78	0	0	42.27	31.4	21.8	28.93	49.8	17.4	25.06	53.2	14.9	90.00	25.56
350941	SENSORS_VALUES	78	0	0	42.34	31.7	22.0	28.94	49.9	17.5	25.06	53.2	14.9	90.31	25.63
360941	SENSORS_VALUES	78	0	0	42.43	31.9	22.3	28.94	50.0	17.5	25.03	53.1	14.9	90.56	25.56
370942	SENSORS_VALUES	78	0	0	42.59	32.2	22.5	28.97	50.1	17.6	25.02	53.2	14.9	90.81	25.56
380942	SENSORS_VALUES	78	0	0	42.67	32.4	22.7	29.01	50.3	17.7	25.02	53.2	14.9	91.06	25.56
390941	SENSORS_VALUES	78	0	0	42.79	32.7	22.9	29.04	50.4	17.7	25.03	53.2	14.9	91.31	25.56
400943	SENSORS_VALUES	78	0	0	42.92	33.0	23.2	29.05	50.4	17.7	25.00	53.2	14.9	91.50	25.56
410941	SENSORS_VALUES	78	0	0	43.01	33.1	23.4	29.08	50.6	17.8	25.03	53.2	14.9	91.56	25.56
420943	SENSORS_VALUES	78	0	0	43.14	33.4	23.6	29.13	50.7	17.9	25.03	53.2	14.9	91.63	25.56
430942	SENSORS_VALUES	78	0	0	43.24	33.6	23.8	29.14	50.7	17.9	25.05	53.3	14.9	91.69	25.56
440941	SENSORS_VALUES	78	0	0	43.37	33.7	24.0	29.15	50.9	18.0	25.00	53.3	14.9	91.75	25.50
450941	SENSORS_VALUES	78	0	0	43.47	33.9	24.1	29.17	51.0	18.0	24.99	53.3	14.9	91.88	25.56
460941	SENSORS_VALUES	78	0	0	43.59	34.1	24.3	29.18	51.1	18.1	24.99	53.3	14.9	91.94	25.50
470943	SENSORS_VALUES	78	0	0	43.69	34.2	24.5	29.21	51.2	18.1	24.99	53.3	14.9	92.06	25.56
480942	SENSORS_VALUES	78	0	0	43.84	34.4	24.7	29.21	51.2	18.1	24.94	53.3	14.8	92.13	25.56
490941	SENSORS_VALUES	78	0	0	43.94	34.5	24.8	29.25	51.4	18.2	24.96	53.4	14.9	92.25	25.50
500941	SENSORS_VALUES	78	0	0	44.02	34.6	24.9	29.26	51.4	18.3	24.96	53.4	14.9	92.38	25.56
510941	SENSORS_VALUES	78	0	1	44.25	33.4	24.6	29.29	51.6	18.4	24.97	53.3	14.9	92.44	25.50
520942	SENSORS_VALUES	78	0	0	44.36	34.7	25.3	29.31	51.8	18.4	24.99	53.3	14.9	92.44	25.50
530943	SENSORS_VALUES	78	0	1	44.63	33.2	24.8	29.32	51.9	18.4	25.00	53.3	14.9	92.44	25.50
540941	SENSORS_VALUES	78	0	0	44.73	34.9	25.7	29.34	52.0	18.5	25.00	53.3	14.9	92.50	25.50
550942	SENSORS_VALUES	78	0	1	44.97	33.0	25.0	29.34	52.0	18.5	25.00	53.3	14.9	92.50	25.56
560941	SENSORS_VALUES	78	0	1	45.14	32.6	24.9	29.36	52.3	18.6	24.99	53.2	14.9	92.50	25.50
570942	SENSORS_VALUES	78	0	1	45.38	32.2	24.9	29.38	52.4	18.7	24.97	53.2	14.8	92.38	25.50
580943	SENSORS_VALUES	78	0	1	45.61	31.9	25.0	29.39	52.6	18.7	24.97	53.2	14.8	92.38	25.50
590941	SENSORS_VALUES	78	0	1	45.83	31.6	25.0	29.38	52.7	18.7	24.97	53.3	14.8	92.31	25.50
600943	SENSORS_VALUES	78	0	1	46.06	31.3	25.0	29.42	52.8	18.8	24.97	53.2	14.8	92.25	25.50
610943	SENSORS_VALUES	78	0	1	46.25	31.1	25.1	29.42	52.8	18.8	24.99	53.2	14.9	92.19	25.50
620942	SENSORS_VALUES	78	0	1	46.41	30.8	25.1	29.45	53.0	18.9	24.99	53.2	14.9	92.13	25.50
630942	SENSORS_VALUES	78	0	1	46.60	30.6	25.1	29.46	53.1	18.9	24.97	53.2	14.8	92.13	25.50
640942	SENSORS_VALUES	78	0	1	46.77	30.4	25.1	29.44	53.1	18.9	24.99	53.2	14.9	92.06	25.44
650942	SENSORS_VALUES	78	0	1	46.94	30.1	25.1	29.45	53.3	19.0	24.94	53.2	14.8	92.00	25.50
660942	SENSORS_VALUES	78	0	1	47.09	29.9	25.1	29.48	53.3	19.0	24.93	53.2	14.8	92.00	25.50
670941	SENSORS_VALUES	78	0	1	47.25	29.8	25.2	29.46	53.4	19.0	24.96	53.3	14.8	92.00	25.50
680942	SENSORS_VALUES	78	0	1	47.39	29.6	25.2	29.48	53.5	19.1	24.93	53.3	14.8	91.94	25.50
690942	SENSORS_VALUES	78	0	1	47.55	29.4	25.3	29.46	53.5	19.1	24.96	53.3	14.8	91.94	25.50
700942	SENSORS_VALUES	78	0	1	47.69	29.3	25.3	29.49	53.6	19.1	24.93	53.3	14.8	91.94	25.50
710942	SENSORS_VALUES	78	0	1	47.82	29.1	25.3	29.51	53.7	19.2	24.94	53.3	14.8	91.94	25.50
720942	SENSORS_VALUES	78	0	1	47.93	29.0	25.3	29.48	53.8	19.2	24.97	53.3	14.8	91.94	25.44
730941	SENSORS_VALUES	78	0	1	48.03	28.8	25.3	29.48	53.9	19.2	24.91	53.2	14.8	91.94	25.50
740942	SENSORS_VALUES	78	0	1	48.13	28.8	25.4	29.49	53.9	19.2	24.97	53.2	14.8	91.94	25.50
750942	SENSORS_VALUES	78	0	1	48.24	28.6	25.4	29.52	54.0	19.3	24.96	53.2	14.8	91.94	25.44
760942	SENSORS_VALUES	78	0	1	48.37	28.5	25.4	29.49	54.1	19.3	24.97	53.2	14.8	91.94	25.50
770942	SENSORS_VALUES	78	0	1	48.47	28.4	25.4	29.51	54.2	19.3	24.94	53.2	14.8	91.94	25.44
780942	SENSORS_VALUES	78	0	1	48.57	28.3	25.5	29.51	54.2	19.3	24.96	53.2	14.8	91.94	25.50
790942	SENSORS_VALUES	78	0	1	48.62	28.2	25.5	29.52	54.3	19.4	24.96	53.1	14.8	91.94	25.44
800941	SENSORS_VALUES	78	0	1	48.74	28.1	25.5	29.49	54.4	19.4	24.99	53.2	14.8	92.00	25.44
810941	SENSORS_VALUES	78	0	1	48.82	28.1	25.5	29.48	54.4	19.4	24.97	53.2	14.8	92.00	25.44
820942	SENSORS_VALUES	78	0	1	48.92	28.0	25.6	29.52	54.6	19.4	24.99	53.2	14.8	92.00	25.50
830941	SENSORS_VALUES	78	0	1	48.99	27.9	25.6	29.52	54.6	19.4	24.94	53.3	14.8	92.00	25.50
840942	SENSORS_VALUES	78	0	1	49.05	27.8	25.6	29.51	54.7	19.5	24.94	53.2	14.8	92.00	25.50
850942	SENSORS_VALUES	78	0	1	49.15	27.8	25.6	29.49	54.7	19.5	24.96	53.2	14.8	92.06	25.44
860942	SENSORS_VALUES	78	0	1	49.21	27.7	25.7	29.49	54.8	19.5	24.94	53.2	14.8	92.06	25.50
870942	SENSORS_VALUES	78	0	1	49.31	27.7	25.7	29.51	54.9	19.5	24.94	53.2	14.8	92.06	25.44
880942	SENSORS_VALUES	78	0	1	49.36	27.6	25.7	29.48	54.9	19.5	24.94	53.2	14.8	92.06	25.50
890941	SENSORS_VALUES	78	0	1	49.42	27.6	25.7	29.49	55.0	19.5	24.93	53.2	14.8	92.13	25.50
900943	SENSORS_VALUES	78	0	1	49.48	27.6	25.8	29.51	55.0	19.6	24.97	53.2	14.8	92.13	25.44
910942	SENSORS_VALUES	78	0	1	49.53	27.4	25.8	29.52	55.1	19.6	24.96	53.2	14.8	92.19	25.50
920942	SENSORS_VALUES	78	0	1	49.63	27.4	25.8	29.51	55.2	19.6	24.96	53.2	14.8	92.19	25.44
930942	SENSORS_VALUES	78	0	1	49.67	27.4	25.8	29.49	55.2	19.6	24.99	53.2	14.8	92.25	25.44
940943	SENSORS_VALUES	78	0	1	49.76	27.3	25.9	29.51	55.3	19.6	24.94	53.1	14.8	92.25	25.44
950941	SENSORS_VALUES	78	0	1	49.79	27.2	25.8	29.49	55.4	19.7	24.97	53.2	14.8	92.31	25.50
960941	SENSORS_VALUES	78	0	1	49.84	27.2	25.9	29.51	55.4	19.7	24.96	53.1	14.8	92.31	25.44
970941	SENSORS_VALUES	78	0	1	49.91	27.2	25.9	29.54	55.4	19.7	24.96	53.2	14.8	92.31	25.44
980941	SENSORS_VALUES	78	0	1	49.96	27.1	25.9	29.52	55.5	19.7	24.96	53.2	14.8	92.38	25.44
990941	SENSORS_VALUES	78	0	1	50.02	27.1	26.0	29.49	55.5	19.7	24.94	53.2	14.8	92.38	25.44
1000942	SENSORS_VALUES	78	0	1	50.03	27.1	25.9	29.51	55.6	19.7	24.94	53.2	14.8	92.38	25.44
1010941	SENSORS_VALUES	78	0	1	50.11	27.0	26.0	29.49	55.7	19.7	24.96	53.2	14.8	92.44	25.44
1020942	SENSORS_VALUES	78	0	1	50.17	27.0	26.0	29.52	55.7	19.8	24.97	53.2	14.8	92.44	25.44
1030942	SENSORS_VALUES	78	0	1	50.21	27.0	26.1	29.49	55.7	19.8	24.99	53.2	14.9	92.44	25.38
1040942	SENSORS_VALUES	78	0	1	50.27	26.9	26.1	29.49	55.8	19.8	24.97	53.2	14.8	92.50	25.44
1050941	SENSORS_VALUES	78	0	1	50.30	26.9	26.1	29.51	55.8	19.8	24.94	53.2	14.8	92.56	25.44
1060942	SENSORS_VALUES	78	0	1	50.35	26.9	26.1	29.51	55.9	19.8	24.93	53.2	14.8	92.56	25.38
1070941	SENSORS_VALUES	78	0	1	50.38	26.8	26.1	29.54	56.0	19.9	24.93	53.3	14.8	92.56	25.44
1080941	SENSORS_VALUES	78	0	1	50.45	26.8	26.1	29.51	56.0	19.8	24.91	53.3	14.8	92.63	25.44
1090942	SENSORS_VALUES	78	0	1	50.47	26.8	26.1	29.52	56.0	19.9	24.93	53.3	14.8	92.63	25.44
1100942	SENSORS_VALUES	78	0	1	50.54	26.8	26.2	29.51	56.1	19.9	24.93	53.2	14.8	92.63	25.44
1110941	SENSORS_VALUES	78	0	1	50.57	26.7	26.2	29.52	56.1	19.9	24.93	53.2	14.8	92.69	25.44
1120942	SENSORS_VALUES	78	0	1	50.61	26.7	26.2	29.52	56.2	19.9	24.94	53.3	14.8	92.69	25.44
1130942	SENSORS_VALUES	78	0	1	50.66	26.7	26.3	29.52	56.2	19.9	24.93	53.3	14.8	92.75	25.44
1140942	SENSORS_VALUES	78	0	1	50.71	26.7	26.3	29.54	56.3	20.0	24.93	53.3	14.8	92.81	25.44
1150943	SENSORS_VALUES	78	0	1	50.74	26.7	26.3	29.55	56.3	20.0	24.93	53.2	14.8	92.81	25.44
1160943	SENSORS_VALUES	78	0	1	50.75	26.6	26.2	29.55	56.3	20.0	24.96	53.3	14.8	92.81	25.50
1170941	SENSORS_VALUES	78	0	1	50.82	26.6	26.3	29.54	56.4	20.0	24.94	53.2	14.8	92.88	25.44
1180941	SENSORS_VALUES	78	0	1	50.82	26.6	26.3	29.55	56.4	20.0	24.94	53.2	14.8	92.88	25.44
1190941	SENSORS_VALUES	78	0	1	50.86	26.6	26.3	29.54	56.5	20.0	24.96	53.2	14.8	92.94	25.44
1200942	SENSORS_VALUES	78	0	1	50.94	26.5	26.4	29.55	56.5	20.0	24.91	53.2	14.8	92.94	25.44
1210942	SENSORS_VALUES	78	0	1	50.95	26.5	26.4	29.55	56.5	20.0	24.94	53.2	14.8	92.94	25.44
1220941	SENSORS_VALUES	78	0	1	50.99	26.5	26.4	29.56	56.6	20.1	24.97	53.2	14.8	93.00	25.44
1230942	SENSORS_VALUES	78	0	1	51.04	26.5	26.4	29.56	56.6	20.1	24.96	53.1	14.8	93.00	25.44
1240941	SENSORS_VALUES	78	0	1	51.06	26.5	26.5	29.58	56.7	20.1	24.93	53.1	14.8	93.06	25.38
1250942	SENSORS_VALUES	78	0	1	51.11	26.5	26.5	29.58	56.7	20.1	24.91	53.2	14.8	93.06	25.44
1260942	SENSORS_VALUES	78	0	1	51.13	26.5	26.5	29.59	56.8	20.1	24.94	53.1	14.8	93.13	25.44
1270941	SENSORS_VALUES	78	0	1	51.18	26.4	26.5	29.58	56.8	20.1	24.93	53.1	14.8	93.13	25.44
1280942	SENSORS_VALUES	78	0	1	51.21	26.4	26.5	29.58	56.8	20.2	24.93	53.1	14.8	93.19	25.44
1290942	SENSORS_VALUES	78	0	1	51.21	26.4	26.5	29.58	56.9	20.2	24.96	53.1	14.8	93.19	25.44
1300942	SENSORS_VALUES	78	0	1	51.28	26.4	26.5	29.56	56.9	20.2	24.91	53.1	14.7	93.25	25.50
1310941	SENSORS_VALUES	78	0	1	51.26	26.3	26.5	29.58	57.0	20.2	24.91	53.1	14.7	93.25	25.44
1320942	SENSORS_VALUES	78	0	1	51.32	26.4	26.6	29.56	57.0	20.2	24.91	53.1	14.7	93.25	25.44
1330942	SENSORS_VALUES	78	0	1	51.39	26.3	26.6	29.59	57.0	20.2	24.89	53.1	14.7	93.31	25.44
1340942	SENSORS_VALUES	78	0	1	51.40	26.3	26.6	29.56	57.1	20.2	24.89	53.1	14.7	93.31	25.44
1350942	SENSORS_VALUES	78	0	1	51.42	26.2	26.6	29.61	57.2	20.3	24.90	53.1	14.7	93.31	25.44
1360942	SENSORS_VALUES	78	0	1	51.46	26.3	26.6	29.58	57.2	20.2	24.91	53.1	14.7	93.38	25.44
1370941	SENSORS_VALUES	78	0	1	51.49	26.3	26.7	29.58	57.2	20.3	24.89	53.1	14.7	93.44	25.44
1380941	SENSORS_VALUES	78	0	1	51.53	26.2	26.6	29.61	57.3	20.3	24.87	53.1	14.7	93.44	25.44
1390941	SENSORS_VALUES	78	0	1	51.53	26.3	26.7	29.61	57.4	20.3	24.85	53.1	14.7	93.44	25.44
1400942	SENSORS_VALUES	78	0	1	51.56	26.3	26.7	29.59	57.4	20.3	24.83	53.2	14.7	93.44	25.44
1410942	SENSORS_VALUES	78	0	1	51.59	26.2	26.7	29.59	57.4	20.3	24.85	53.2	14.7	93.44	25.44
1420941	SENSORS_VALUES	78	0	1	51.63	26.2	26.7	29.61	57.5	20.4	24.83	53.2	14.7	93.44	25.44
1430941	SENSORS_VALUES	78	0	1	51.64	26.2	26.7	29.62	57.5	20.4	24.85	53.2	14.7	93.50	25.44
1440942	SENSORS_VALUES	78	0	1	51.67	26.1	26.7	29.61	57.5	20.4	24.87	53.2	14.7	93.50	25.44
1450942	SENSORS_VALUES	78	0	1	51.70	26.1	26.7	29.61	57.5	20.4	24.86	53.2	14.7	93.50	25.44
1460942	SENSORS_VALUES	78	0	1	51.73	26.2	26.8	29.61	57.6	20.4	24.83	53.2	14.7	93.56	25.44
1470941	SENSORS_VALUES	78	0	1	51.74	26.1	26.7	29.58	57.6	20.4	24.83	53.2	14.7	93.56	25.44
1480941	SENSORS_VALUES	78	0	1	51.80	26.1	26.8	29.61	57.6	20.4	24.80	53.1	14.6	93.56	25.44
1490941	SENSORS_VALUES	78	0	1	51.80	26.1	26.8	29.62	57.7	20.4	24.85	53.1	14.7	93.56	25.44
1500942	SENSORS_VALUES	78	0	1	51.86	26.1	26.8	29.61	57.7	20.4	24.83	53.1	14.7	93.63	25.44
1510942	SENSORS_VALUES	78	0	1	51.86	26.1	26.8	29.62	57.8	20.5	24.86	53.0	14.7	93.63	25.44
1520942	SENSORS_VALUES	78	0	1	51.90	26.0	26.8	29.62	57.8	20.5	24.85	53.1	14.7	93.63	25.38
1530942	SENSORS_VALUES	78	0	1	51.91	26.0	26.8	29.62	57.8	20.5	24.86	53.1	14.7	93.63	25.38
1540942	SENSORS_VALUES	78	0	1	51.94	26.0	26.8	29.64	57.9	20.5	24.87	53.1	14.7	93.69	25.44
1550942	SENSORS_VALUES	78	0	1	51.95	26.0	26.9	29.62	57.9	20.5	24.86	53.0	14.7	93.69	25.44
1560942	SENSORS_VALUES	78	0	1	51.99	26.0	26.9	29.62	57.9	20.5	24.89	53.0	14.7	93.69	25.44
1570941	SENSORS_VALUES	78	0	1	52.01	25.9	26.9	29.62	58.0	20.5	24.85	53.0	14.7	93.75	25.38
