83	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
470792	SENSORS_VALUES	0	0	0	46.86	23.7	21.1	30.91	38.5	15.2	26.64	54.6	16.8	94.31	27.06
480791	SENSORS_VALUES	78	0	0	47.00	23.8	21.3	30.94	38.5	15.2	26.60	54.6	16.7	93.94	27.06
490792	SENSORS_VALUES	78	0	0	47.09	23.9	21.4	30.94	38.5	15.2	26.60	54.6	16.7	94.31	27.06
500791	SENSORS_VALUES	78	0	0	47.22	24.0	21.6	30.94	38.5	15.2	26.60	54.6	16.8	94.69	27.06
510792	SENSORS_VALUES	78	0	0	47.31	24.0	21.7	30.94	38.5	15.2	26.60	54.6	16.7	95.06	27.06
520791	SENSORS_VALUES	0	0	0	47.39	24.1	21.8	30.97	38.5	15.2	26.62	54.6	16.8	94.06	27.06
530791	SENSORS_VALUES	78	0	0	47.51	24.2	22.0	30.99	38.5	15.2	26.62	54.5	16.7	93.38	27.06
540792	SENSORS_VALUES	78	0	0	47.62	24.3	22.1	30.99	38.5	15.2	26.62	54.5	16.7	93.75	27.06
550792	SENSORS_VALUES	78	0	0	47.69	24.3	22.2	31.01	38.5	15.3	26.60	54.5	16.7	94.19	27.06
560791	SENSORS_VALUES	78	0	0	47.78	24.3	22.3	30.98	38.5	15.2	26.59	54.6	16.7	94.63	27.06
570791	SENSORS_VALUES	78	0	0	47.90	24.4	22.5	31.03	38.5	15.3	26.56	54.6	16.7	95.06	27.06
580793	SENSORS_VALUES	0	0	0	47.94	24.4	22.5	31.03	38.5	15.3	26.52	54.6	16.7	94.38	27.06
590792	SENSORS_VALUES	78	0	0	48.06	24.5	22.6	31.03	38.4	15.3	26.50	54.7	16.7	94.06	27.06
600792	SENSORS_VALUES	78	0	0	48.17	24.5	22.7	31.03	38.4	15.3	26.48	54.8	16.7	94.50	27.06
610791	SENSORS_VALUES	78	0	0	48.23	24.5	22.8	31.07	38.4	15.3	26.50	54.8	16.7	94.94	27.06
620792	SENSORS_VALUES	78	0	0	48.30	24.6	22.9	31.08	38.4	15.3	26.50	54.8	16.7	95.31	27.06
630792	SENSORS_VALUES	0	0	0	48.37	24.6	23.0	31.10	38.4	15.3	26.49	54.8	16.7	94.63	27.06
640792	SENSORS_VALUES	78	0	0	48.46	24.6	23.0	31.08	38.5	15.3	26.50	54.8	16.7	94.31	27.06
650791	SENSORS_VALUES	78	0	0	48.54	24.7	23.1	31.08	38.5	15.3	26.48	54.7	16.7	94.75	27.06
660792	SENSORS_VALUES	78	0	0	48.61	24.7	23.2	31.11	38.4	15.3	26.48	54.8	16.7	95.19	27.06
670792	SENSORS_VALUES	0	0	0	48.67	24.7	23.3	31.11	38.4	15.3	26.45	54.8	16.7	94.50	27.06
680793	SENSORS_VALUES	78	0	0	48.74	24.7	23.4	31.12	38.4	15.3	26.48	54.8	16.7	94.25	27.00
690792	SENSORS_VALUES	78	0	0	48.81	24.8	23.4	31.12	38.4	15.3	26.48	54.7	16.7	94.69	27.06
700801	SENSORS_VALUES	78	0	0	48.90	24.8	23.5	31.15	38.4	15.4	26.48	54.7	16.7	95.13	27.06
710792	SENSORS_VALUES	0	0	0	48.92	24.8	23.5	31.14	38.5	15.4	26.48	54.7	16.7	94.50	27.00
720793	SENSORS_VALUES	78	0	0	48.99	24.8	23.6	31.17	38.5	15.4	26.49	54.6	16.7	94.25	27.06
730792	SENSORS_VALUES	78	0	0	49.05	24.8	23.7	31.17	38.4	15.4	26.49	54.6	16.6	94.69	27.00
740791	SENSORS_VALUES	78	0	0	49.12	24.8	23.7	31.18	38.4	15.4	26.50	54.6	16.7	95.19	27.06
750792	SENSORS_VALUES	0	0	0	49.18	24.8	23.8	31.15	38.5	15.4	26.48	54.5	16.6	94.56	27.06
760792	SENSORS_VALUES	78	0	0	49.22	24.9	23.8	31.17	38.4	15.4	26.46	54.6	16.6	94.31	27.06
770792	SENSORS_VALUES	78	0	0	49.28	24.9	23.9	31.21	38.5	15.4	26.49	54.5	16.6	94.81	27.06
780793	SENSORS_VALUES	78	0	0	49.35	24.9	24.0	31.20	38.4	15.4	26.49	54.5	16.6	95.25	27.06
790791	SENSORS_VALUES	0	0	0	49.39	24.9	24.0	31.21	38.5	15.4	26.49	54.5	16.6	94.63	27.06
800791	SENSORS_VALUES	78	0	0	49.46	24.9	24.0	31.20	38.5	15.4	26.52	54.4	16.6	94.38	27.06
810792	SENSORS_VALUES	78	0	0	49.49	24.9	24.1	31.20	38.4	15.4	26.52	54.3	16.6	94.88	27.06
820792	SENSORS_VALUES	78	0	0	49.58	24.9	24.2	31.22	38.6	15.5	26.52	54.4	16.6	95.31	27.00
830792	SENSORS_VALUES	0	0	0	49.60	24.9	24.2	31.24	38.5	15.5	26.49	54.4	16.6	94.69	27.06
840781	SM_STATE	'regenerate' -> 'drywait' duration_fan_off_ms 609998ms > SM_REGENERATE_NOFAN_MS 600000ms
840871	SENSORS_VALUES	78	0	0	49.65	24.9	24.2	31.24	38.5	15.5	26.50	54.4	16.6	94.44	27.06
850792	SENSORS_VALUES	0	0	0	49.70	24.9	24.3	31.24	38.5	15.5	26.50	54.3	16.6	93.88	27.06
860793	SENSORS_VALUES	0	0	0	49.72	24.9	24.3	31.24	38.5	15.5	26.52	54.3	16.6	92.63	27.00
870793	SENSORS_VALUES	0	0	0	49.77	25.0	24.4	31.24	38.5	15.5	26.52	54.3	16.6	91.44	27.06
880792	SENSORS_VALUES	0	0	0	49.83	24.9	24.4	31.24	38.5	15.5	26.50	54.3	16.6	90.38	27.06
890791	SENSORS_VALUES	0	0	0	49.84	24.9	24.4	31.25	38.6	15.5	26.49	54.3	16.6	89.44	27.00
900791	SENSORS_VALUES	0	0	0	49.90	24.9	24.4	31.25	38.5	15.5	26.52	54.3	16.6	88.56	27.06
910793	SENSORS_VALUES	0	0	0	49.89	24.8	24.4	31.25	38.5	15.5	26.55	54.2	16.6	87.75	27.06
920791	SENSORS_VALUES	0	0	0	49.91	24.7	24.3	31.24	38.5	15.5	26.52	54.2	16.6	86.75	27.00
930792	SENSORS_VALUES	0	0	0	49.93	24.7	24.3	31.22	38.6	15.5	26.52	54.2	16.6	85.13	27.00
940792	SENSORS_VALUES	0	0	0	49.93	24.5	24.2	31.25	38.5	15.5	26.50	54.2	16.5	83.06	27.00
950791	SENSORS_VALUES	0	0	0	49.96	24.4	24.1	31.24	38.5	15.5	26.49	54.3	16.6	81.13	27.06
960792	SENSORS_VALUES	0	0	0	49.94	24.3	24.0	31.22	38.5	15.4	26.49	54.3	16.6	79.31	27.06
970791	SENSORS_VALUES	0	0	0	49.93	24.1	23.9	31.22	38.5	15.5	26.49	54.3	16.6	77.63	27.06
980791	SENSORS_VALUES	0	0	0	49.90	23.9	23.8	31.22	38.5	15.5	26.52	54.3	16.6	76.13	27.06
990791	SENSORS_VALUES	0	0	0	49.89	23.7	23.6	31.21	38.5	15.5	26.50	54.3	16.6	74.63	27.06
1000791	SENSORS_VALUES	0	0	0	49.86	23.5	23.4	31.17	38.5	15.4	26.50	54.2	16.6	73.13	27.06
1010791	SENSORS_VALUES	0	0	0	49.80	23.3	23.2	31.21	38.5	15.4	26.48	54.4	16.6	71.69	27.06
1020791	SENSORS_VALUES	0	0	0	49.77	23.1	23.0	31.20	38.5	15.4	26.46	54.4	16.5	70.38	27.06
1030791	SENSORS_VALUES	0	0	0	49.69	22.7	22.7	31.15	38.4	15.4	26.49	54.4	16.6	69.13	27.06
1040791	SENSORS_VALUES	0	0	0	49.63	22.6	22.6	31.17	38.4	15.4	26.50	54.3	16.6	68.00	27.00
1050791	SENSORS_VALUES	0	0	0	49.53	22.3	22.3	31.17	38.4	15.4	26.46	54.3	16.5	66.94	27.06
1060791	SENSORS_VALUES	0	0	0	49.48	22.0	22.0	31.15	38.4	15.3	26.50	54.3	16.6	65.94	27.00
1070792	SENSORS_VALUES	0	0	0	49.35	21.8	21.7	31.11	38.4	15.3	26.52	54.2	16.6	65.00	27.06
1080791	SENSORS_VALUES	0	0	0	49.27	21.5	21.5	31.12	38.3	15.3	26.50	54.2	16.5	64.06	27.06
1090793	SENSORS_VALUES	0	0	0	49.16	21.2	21.2	31.08	38.4	15.3	26.52	54.2	16.6	63.19	27.00
1100791	SENSORS_VALUES	0	0	0	49.04	21.0	20.9	31.07	38.3	15.2	26.50	54.2	16.6	62.38	27.00
1110791	SENSORS_VALUES	0	0	0	48.91	20.8	20.6	31.02	38.3	15.2	26.50	54.2	16.5	61.63	27.00
1120791	SENSORS_VALUES	0	0	0	48.78	20.6	20.4	31.05	38.3	15.2	26.50	54.2	16.5	60.81	27.00
1130791	SENSORS_VALUES	0	0	0	48.65	20.3	20.1	31.01	38.3	15.2	26.49	54.2	16.5	60.13	27.00
1140791	SENSORS_VALUES	0	0	0	48.51	20.1	19.8	30.99	38.3	15.2	26.50	54.1	16.5	59.44	27.00
1150791	SENSORS_VALUES	0	0	0	48.35	19.8	19.4	30.97	38.3	15.1	26.49	54.2	16.5	58.75	27.00
1160791	SENSORS_VALUES	0	0	0	48.23	19.7	19.2	30.95	38.3	15.1	26.52	54.2	16.5	58.13	27.00
1170792	SENSORS_VALUES	0	0	0	48.06	19.5	18.9	30.92	38.3	15.1	26.49	54.2	16.5	57.50	27.00
1180792	SENSORS_VALUES	0	0	0	47.89	19.3	18.6	30.87	38.3	15.0	26.49	54.2	16.5	56.94	27.00
1190793	SENSORS_VALUES	0	0	0	47.75	19.0	18.3	30.87	38.2	15.0	26.48	54.2	16.5	56.38	27.00
1200791	SENSORS_VALUES	0	0	0	47.59	18.9	18.0	30.85	38.3	15.0	26.46	54.2	16.5	55.81	26.94
